1046.3,1089.8,1097.1,1099.9,1091.2,1087.8,1103,1097.8,1099.1,1078.4,1063.6,1052.8,1047,1047.8,1047.5,1041.9,1037.2,1045.1,1028.1,1010.8,947.74,962.47,965.46,970.28,950.7,926.21,914.79,887.42,866.73,851.94,824.17,776.49,786.01,782.62,802.6,781.44,797.97,784.41,773.36,757.32,754.28,748.94,729.95,719.68,758.77,758.43,742.19,731.95,717.12,710.3,708.81,705.45,696.3,698.81,682.57,667.2,649.53,618.99,598.46,578.32,568.94,565.47,551.02,563.24,554.69,527.98,522.74,500.78,436.79,439.67,432.27,438.03,432.14,407,385.9,373.24,351.92,351.57,339.3,332.96,328.06,319.32,310.46,315.37,326.55,327.12,297.65,340.5,292.39,266.27,222.37,209.41,193.44,208.68,214.25,229.98,195.05,169.71,152.28,146.21,128.71,108.78,116.13,114.71,110.97,89.336,68.326,50.823,44.18,37.987,57.812,54.847,46.814,53.995,51.895,60.182,57.156,48.264,55.666,60.879,57.165,50.733,46.881,50.882,93.987,106.91,112.24,88.935,89.483,87.585,83.438,67.438,68.813,66.135,31.487,43.088,78.359,99.322,120.35,144.09,168.92,177.82,183.5,180.81,150.35,131.38,147.18,146.21,196.68,203.35,221.95,229.82,229.56,238.15,244.35,244.27,239.01,229.09,195.33,192.47,204.42,195.6,187.28,186.35,181.9,165.47,142.61,158.61,184.7,192.48,185.43,173.99,167.56,173.73,137.5,126.49,144.15,187.61,196.58,223.16,231.12,238.13,242.08,239.41,233.71,224.26,233.14,249.38,254.78,259.94,250.28,250.67,252.63,250.24,248.43,248.36,255.15,254.57,246.73,240.92,227.26
1022.2,676.9,559.45,471.62,446.35,445.66,491.03,434.75,422.6,408.05,384.72,349.95,324.26,295.68,284.45,289.58,283.87,286.97,269.8,259.84,249.39,225.91,253.53,190.82,166.73,148.89,128.35,93.213,77.681,55.368,32.535,16.373,16.917,18.794,41.658,32.729,20.204,18.184,22.404,20.799,18.686,21.486,42.007,38.376,27.24,17.785,57.699,17.833,18.2,19.482,57.964,25.568,21.574,20.059,21.589,24.886,21.472,24.449,22.069,25.896,28.013,21.859,21.996,21.938,18.932,20.116,18.694,22.021,20.774,21.79,19.857,26.046,22.154,19.652,21.962,16.502,23.296,24.087,22.641,26.272,23.875,23.796,79.923,97.791,129.78,142.56,102.85,89.348,92.592,80.289,93.921,96.538,66.088,66.229,112.84,84.982,94.666,85.051,81.832,87.385,77.247,75.629,69.73,57.202,51.799,72.837,124.29,217.87,227.79,187,159.69,150.12,151.34,156.79,188.53,167.56,162.42,152.9,167.97,165.17,168.73,167.56,167.28,164.11,126.24,126.64,128.87,134.37,139.12,148.9,170.73,170.59,202.47,167.19,119.69,98.446,81.317,79.416,72.483,75.807,48.593,40.029,38.936,36.472,25.532,33.411,47.644,49.117,53.407,51.201,61.366,85.146,73.826,88.081,102.38,75.108,71.575,44.129,32.068,54.839,60.499,79.208,33.231,38.784,24.609,28.716,21.596,22.052,36.806,50.542,47.849,32.48,49.71,50.683,28.414,25.469,36.398,25.525,32.614,21.886,22.983,26.068,23.019,23.217,32.088,32.908,63.174,57.457,48.049,24.399,23.76,24.539,102.72,187.14,213.68,259.37,276.99,285.76,282.9,305.69,321.72
1231.7,1217.5,588.16,995.55,1070.7,975.43,986.01,1003.5,864.76,888.59,752.54,797.54,406.67,463.56,702.96,874.63,520.56,808.93,808.21,886.07,917.88,864.36,306.94,330.3,211.42,777.13,833.15,369.73,835.97,266.16,98.182,34.563,568.2,748.72,458.02,449.93,651.71,346.85,715.29,584.1,611.86,276.13,617.95,328.64,457.14,131.68,177.12,178.43,248.57,473.94,611.98,98.694,57.947,426.73,405.4,101.86,71.138,590.47,148.89,96.271,152.23,80.697,537.55,356.11,174.86,356.38,285.48,116.45,138.67,380.55,412.86,253.88,216.7,320.09,92.574,313.84,26.523,315.12,31.941,169.13,31.843,89.775,32.367,301.14,234.72,177.64,118.15,182.9,66.292,80.445,58.077,57.078,125,108.01,21.338,83.936,140.27,80.563,90.051,27.712,39.462,67.125,29.289,38.593,70.104,26.802,92.927,31.867,188.74,93.101,51.798,89.324,43.913,104.04,175.92,41.806,43.508,35.286,21.811,23.05,31.54,100.9,31.12,30.689,121.14,90.313,105.4,49.035,101.13,145.08,29.693,72.37,37.371,95.782,117.77,140.85,128.34,139.32,132.32,148.89,61.634,48.568,46.798,35.035,56.321,26.966,36.322,39.292,151.72,38.509,28.537,53.174,125.6,79.077,90.082,172.48,70.625,72.409,94.523,83.447,66.895,125.18,90.859,64.687,48.463,59.655,118.46,84.077,151.93,136.31,162.91,116.33,181.21,188.34,112.48,98.294,194.75,225.11,51.478,184.6,128.79,212.79,178.42,24.43,134.41,124.76,64.572,215.43,240.88,178.71,126.1,32.9,147.92,27.536,214.05,141.48,257.6,163.01,49.782,47.503,166.12
1242,1399.2,1216.2,1215.8,1222.1,1215.2,1208.9,1212.9,1212.7,1215.4,1220.3,1222.2,1224.9,1234.7,1243.7,1257.2,1262,1270.4,1279.7,1284.6,1288.4,1291.3,1295.4,1295.3,1300.9,1304.8,1311.3,1320.4,1326.7,1336.4,1345,1349.5,1359.3,1360.6,1370.1,1374.5,1377.9,1383.8,1387.1,1390.9,1402.9,1405.6,1410.4,1416.7,1417.2,1419.4,1414.3,1411.8,1412.9,1407.8,1405.5,1409.9,1404.9,1412.9,1406.5,1404.4,1411.4,1407.1,1412.8,1411.7,1412.7,1420.3,1412.9,1417.4,1423,1437.8,1452.4,1467,1468.1,1475,1478.6,1488.1,1495.4,1502.8,1523.8,1540.6,1504.6,1502.4,1506.8,1504.1,1494.8,1503,1487.6,1475.8,1484.8,1501.9,1486.6,1465.3,1483.7,1483.3,1480.7,1472.4,1481.1,1480.2,1490.3,1490,1496.7,1499,1502.5,1509.7,1512.8,1505.6,1505.3,1497.5,1507.6,1519.1,1530.4,1530.4,1552.4,1567.5,1555.4,1571,1583.5,1589.6,1590.6,1600.8,1607.2,1593.6,1603.5,1607,1596.6,1593.7,1596.5,1589.7,1584.8,1590.9,1599.5,1602.9,1606.2,1619.5,1624.5,1636.4,1642.7,1654.4,1656.8,1656.6,92.512,104.42,124.99,114.64,75.453,45.777,89.96,33.835,164.06,51.997,28.87,169.21,121.17,194.14,180.1,91.005,40.082,81.389,230.46,202,232.69,43.257,92.31,136.83,190.89,70.607,100.47,165.23,104.26,150.19,35.298,180.96,72.912,122.4,102.15,172.98,184.67,130.99,122.46,47.204,205.13,162,213.61,224.88,230.58,237.55,231.01,212.75,88.231,53.43,236.31,64.954,246.34,45.122,106.91,188.99,248.83,170.19,193,37.891,249.23,283.32,44.691,152.91,198.14
861.43,885.69,1463.3,1512.2,1526.8,1552.5,1567,1582.2,1592.3,1589.6,1603.8,1605.6,1615.3,1635.9,1637.3,1641.5,1639.6,1653.2,1662.2,1675.5,1684.3,1694.4,1710.7,1728.2,1727,1730.5,1720.4,1723.7,1726,1735.7,1747,1756.8,1769.9,1768.1,1757.9,1757.9,1796.3,1821.4,1831.2,1836.2,1863.4,1874.8,1908.9,1928.4,1955.2,1976.3,1973.1,1981.7,1973.3,1979,1972.7,1977.4,1978.7,1969.6,1964.3,1978.1,1970.1,1976.6,1952.7,1961.2,1966.8,1980.1,1964.5,1977.3,1966.4,1980.1,1979.4,1980.9,1975.6,1969.5,1981,1982,1971.4,1960.3,1971.7,1977.8,1970.9,1964.5,1959.2,1860.3,1875.8,1884.4,1891.2,1923.8,1912.2,1931.2,1945.8,1914.9,1919.1,1964.9,1983.9,1981.8,1982.2,1963.8,1977.7,1983.4,1982.5,1977.8,1976,1981.8,1980.9,1976.7,1980.9,1980.9,1978.9,1980.4,1974.5,1973.5,1978.3,1965.4,1935.6,1969.6,1972.4,1974,1964.7,1975.4,1965.1,1970.6,1979.5,1970.9,1982.7,1977.7,1977.3,1979.5,1974.6,1972,1975.9,1974.8,1976.5,1976.3,1980.2,1973.2,1982.9,1979.6,1979.1,1978.9,1661,1666.2,1666.4,1668.4,1662.9,1667,1678.6,1697.9,1679.4,1688.5,1703.6,1709.7,1720.6,1717.5,1709.3,1711.9,1712.2,1714.7,1709.9,1718.8,1726.8,1730.1,1735.2,1725.7,1736.8,1726.9,1729.4,1735.1,1749.5,1750.3,1752.5,1748.2,1750.4,1758.7,1752.3,1768.9,1784.5,1787.6,1798.2,1804.3,1793.1,1792.9,1794.5,1788.3,1788.2,1796.2,1805.2,1792.2,1800.2,1804.4,1810.3,1789.7,1787.6,1794.6,1797,1818.7,1818.3,1809.6,1814.8,1805,1806.1,1807,1814.6,1827.9,1825.6
844.09,596.23,908.4,1296.2,1414.4,1501.9,1224.9,1445.8,1486.3,1229,1512.9,1473.2,1410,1423,1505.8,1333.5,1607.6,1471.1,1410.5,1563,1294.3,1549.1,1401.7,1304.9,1524.2,1524.4,1416.2,1697.7,1599,1427.9,1660.5,1635.5,1402,1377.5,1448.8,1496.9,1471.1,1763.3,1477.6,1418,1534,1494.6,1843.3,1893.5,1851.3,1432.1,1925.7,1547.4,1499,1556.2,1523.8,1605.9,1735.5,1734.1,1755.5,1600.3,1945.6,1765.2,1753.3,1545.9,1709.1,1442.5,1608.9,1922.7,1703.4,1597.8,1892.4,1754.8,1841.6,1668.3,1709.3,1783.4,1754.2,445,436.37,436.4,1638.8,1681.5,1662,410.78,411.02,406.08,1513.8,1861.8,1894.8,1505.3,1564.5,1499.7,347.52,1709.8,1947,1552.3,1869.8,1607.1,1844.4,1700.3,1588.8,1739.8,1549.6,1884.6,1758.7,1920.5,1862.7,1663.6,1626.7,1863.1,1561.3,359.04,344.31,319.69,301.82,298.35,288.22,286.76,278.85,274.28,273.87,253.25,260.22,262.24,266.65,259.44,250.65,250.89,230.87,268.56,289.42,270.21,273.07,273.83,268.87,263.48,243.73,220.94,234.43,235.44,1975.9,1979.7,1978.5,1980.8,1979.7,1971.1,1977,1967.5,1974.4,1967.2,1980.4,1967,1977.9,1971.5,1972.3,1974.3,1971.9,1978.6,1976.6,1974.3,1981.4,1972.7,1982.1,1970.7,1980.5,1979,1973.3,1971.1,1964.2,1976,1974.3,1977.9,1972.4,1975.8,1979.9,1968.4,1972.9,1973.3,1972.6,1977,1981.2,1974,1971.5,1975,1974.2,1977.2,1970.3,1981.3,1967.4,1977.6,1977.7,1979,1970.8,1977.7,1969.9,1975.9,1980.3,1977,1978.1,1980.2,1972.4,1967.9,1972.6,1974.1,1966
1480,1441.3,459.71,913.86,921.52,940.99,942.15,944.12,940.6,938.16,937.43,928.13,919.48,892.93,875.21,862.93,851.83,843.33,836.92,823.63,822.64,1499.4,1586.3,1340.8,1487.1,1354.8,1623.1,1562,1330.4,1440.1,695.15,1685.3,659.53,655.81,635.41,635.67,636.87,627.91,622.56,616.81,607.55,619.25,618.66,615.4,606.64,613.38,612.68,627.89,617.95,595.03,589.59,587.49,570.55,562.48,569.45,556.4,545.69,534.56,516.97,512.01,505.11,499.89,498.23,490.89,506.1,502.37,492.67,468.88,452.49,449.07,447.82,439.1,442.69,18.503,17.789,21.832,427.96,428.87,413.87,22.607,28.776,51.298,394.43,402.69,403.02,395.02,377.71,369.5,33.226,335.28,346.06,340.14,357.86,346.85,374.23,370.67,356.93,366.28,387.27,392.31,387.99,382.25,357.67,337.97,338.9,345.44,362.08,20.288,19.982,19.469,32.917,24.559,19.409,21.361,32.738,23.85,22.294,19.916,21.528,23.958,41.052,38.999,22.983,22.115,26.041,63.19,94.688,101.86,72.584,62.67,42.616,19.031,31.472,28.372,21.139,37.247,223.99,191.99,186.35,179.58,183.21,180.31,175.37,183.04,157.07,139.4,137.24,106.76,112.73,108.5,109.95,105.07,93.312,87.84,79.136,75.726,79.517,71.677,67.04,75.851,70.049,59.211,41.965,49.414,48.868,48.129,51.095,60.269,58.886,47.025,25.02,21.512,25.764,21.97,24.99,34.234,37.608,28.774,36.151,43.675,57.19,89.529,72.899,83.837,106.57,96.783,109.71,122.05,141.36,131.83,136.99,132.55,148.33,164.04,186.57,186.84,212.07,231.1,244.82,266.17,266.33
1493.1,1683.3,639.46,390.95,379.31,345.21,322.25,282.46,262.13,264.53,255.79,229.33,219.4,225.34,202.71,187.66,166.39,141.99,133.7,100.48,88.922,799.38,775.39,776.76,773.84,753.94,732.74,718.83,713.51,708.99,46.134,670.24,30.588,16.504,21.583,18.655,15.266,22.539,17.36,26.141,19.777,19.323,23.269,15.258,20.575,16.167,21.287,48.915,46.413,25.707,17.788,28.327,21.928,21.666,21.436,23.831,25.597,18.207,20.033,24.782,19.894,21.662,29.443,32.27,19.981,25.71,26.339,32.359,20.9,30.346,26.399,26.29,20.413,1879.5,1883.2,1884.8,20.063,24.002,24.598,1886,1889.2,1886.7,19.194,24.827,20.092,19.534,33.736,32.455,1909.8,23.816,33.832,23.248,26.032,20.579,19.058,27.512,24.536,17.731,20.784,32.159,21.389,29.813,30.914,19.785,26.266,21.525,28.196,1946.1,1935.6,1933.1,1923.8,1920.7,1914.8,1905.9,1913.9,1879.4,1905.6,1925.8,1954.1,1962.7,1968.4,1972.5,1972.4,1972,1974.4,1976.1,1968.3,1975.9,1975.1,1977.3,1976.1,1977.2,1977.1,1976.6,1975.2,1971.8,24.16,27.558,17.458,19.938,25.677,20.573,28.336,58.41,49.51,20.562,23.759,25.242,24.294,24.868,25.375,42.511,25.95,31.865,23.797,26.336,21.22,21.476,25.35,25.626,31.028,28.293,52.621,48.809,23.896,28.135,28.656,27.572,27.394,29.632,85.477,102.18,118.67,152.88,183.6,194.01,223.19,245.25,278.45,308.57,349.23,357.17,375.31,406.16,409.56,398.79,434.31,446.09,494.8,493.46,510.17,518.58,542.84,586.01,590.5,623.71,650.25,659.75,683.95,710.15,744.44
1327.5,1367.5,1443.9,863.47,714.33,825.14,607.49,789.25,840.82,785.39,803.09,588.02,458.77,389.45,791.68,680.72,176.85,400.55,350.41,222.51,146.4,74.946,72.195,85.278,67.273,44.939,52.651,58.886,54.937,51.929,121.19,27.458,575.77,631.06,161.11,114.06,73.799,238.16,163.07,313.04,519.03,456.94,392.66,40.505,184.14,371.67,531.25,1806.1,1812.8,1817.3,355.5,1826.2,1823.4,1825.6,1826.4,1828.3,1832.7,1838.7,1843.3,1842.7,1845.4,1853.6,1857.2,1856,1854.9,1854.2,1856.4,1865.8,1871.3,1871.2,1873.3,1875.6,1877.7,1974,1975.6,1974.6,1887.9,1890,1889.2,1967,1945.6,1944.2,1885.8,1878.4,1885.7,1888.2,1895.6,1899.8,1950.7,1927.7,1920.7,1915.2,1914.8,1913.9,1954.5,1974,1969.2,1962.7,1958.7,1917,1888.1,1885.1,1900.7,1910.2,1921.9,1947,1968.2,1962.1,1950.6,1936.1,1957.5,1966.9,1959.2,1959.7,1957.9,1941,1938.7,1904.9,1913.7,1912.2,1892.9,1891.2,1889.9,1878.1,1869.4,1850.4,1864.3,1846.8,1840.6,1849.9,1837.7,1818.4,1816.2,1799.5,1811.3,1802.2,1968,1974.4,1975.4,1973.5,1971.7,1966.5,1964.1,1959.4,1961.6,1950.2,1951.5,1950.7,1933,1919.8,1923.7,1910.8,1885.8,1876,1876.9,1874.2,1868,1867.1,1862,1854.5,1849.8,1824.2,1795.7,1794.1,1789.6,1757.3,1743.2,1730.6,1715.7,1695.7,1662.4,1647.2,1646.8,1635.2,1615.4,1615.8,1589.2,1559.1,1536.5,1500.8,1513.1,1520.3,1551.7,1557.1,1548.4,1534.9,1518.9,1498.5,1483.7,1464.9,1430.9,1422.7,1404.5,1374.3,1368.4,1352.5,1343,1341.7,1352.3,1328.5,1340.9
1300.8,923.97,1837.9,1445,1448.3,1458.6,1472.6,1486.4,1489.9,1496.3,1506.4,1528.6,1539.8,1545.9,1548.3,1554.1,1570.3,1583.2,1591.3,1602.6,1614.8,618.49,127.14,622.32,576.82,504.18,552.73,325.95,173.59,326.35,1693.2,451.43,1703,1711.2,1718,1726.6,1730,1742,1749.7,1759.9,1766.6,1771.1,1777,1781.3,1784.7,1791.3,1799.9,1972.4,1973.5,1972,1825.2,1973.7,1973.4,1974.1,1973.9,1973.5,1976.1,1970.6,1977,1965.4,1968.9,1971.8,1977.2,1953.1,1974.9,1976.1,1979.4,1973.9,1977.9,1974.9,1976.1,1970.2,1981.2,1903.2,1907.5,1891.5,1984.3,1975.9,1975.3,1930,1911.8,1955.7,1967.9,1950.5,1942.9,1943.2,1940,1933.7,1968.9,1929.6,1937.5,1935.1,1941.4,1940,1935.9,1922.4,1953.5,1983.7,1953.1,1977.1,1947.6,1971.2,1974.3,1974.1,1972.7,1972.3,1957.3,108.14,83.425,51.161,26.017,39.227,31.049,37.988,29.27,28.584,21.663,47.843,42.289,31.091,36.242,21.728,29.192,54.413,27.581,22.175,19.834,25.975,22.176,20.907,42.701,49.315,43.092,22.298,22.648,57.848,1777.7,1761.4,1729.7,1724.5,1724.3,1690.5,1675.3,1653.2,1688.4,1682.4,1679.3,1655,1645.4,1645.3,1647,1647.4,1633.2,1606.5,1591.8,1565.9,1543.4,1518.6,1482.1,1465.2,1434.2,1428.5,1448.9,1420.2,1406.6,1370.9,1354.2,1340.5,1321.3,1272.5,1234.5,1227,1224,1215.4,1204.3,1172.6,1137.7,1134.2,1116.9,1317,1173.7,1101.8,1215.6,1224.3,1216.5,1176.8,1137.4,1104.2,1063.2,1044.1,1040,1045.2,1035.7,1013.7,1018.1,1027.4,1013.7,1036.9,1074.1,1055.7,1046.7
